"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-20",6,2,22,17,-14,2
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-21",-7,-5,-3,4,-15,4
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-22",0,0,4,10,-3,2
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-23",2,3,13,24,-2,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-24",-5,2,-2,4,1,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-25",6,9,5,2,2,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-26",1,1,9,1,0,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-27",2,4,12,7,1,0
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-28",-4,2,-3,7,-1,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-02-29",5,5,-3,-1,1,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-01",4,4,13,12,-1,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-02",7,3,21,9,2,0
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-03",8,7,9,3,1,0
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-04",5,7,15,3,1,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-05",6,9,26,9,1,0
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-06",3,8,26,13,0,0
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-07",3,9,2,6,-3,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-08",10,5,33,15,1,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-09",4,8,18,13,0,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-10",6,10,11,4,1,0
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-11",0,4,1,-1,-1,2
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-12",2,10,8,7,-1,2
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-13",2,12,25,9,-1,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-14",3,12,6,-3,-3,2
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-15",6,19,26,6,-3,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-16",8,24,29,7,-1,1
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-17",-3,23,0,-4,-6,3
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-18",-8,24,12,-9,-10,5
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-19",-6,26,24,-6,-12,6
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-20",-18,16,27,-15,-15,7
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-21",-35,18,19,-21,-23,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-22",-43,-4,38,-26,-22,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-23",-38,-4,-1,-27,-32,10
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-24",-62,-23,-29,-36,-49,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-25",-67,-27,-24,-48,-56,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-26",-70,-30,-28,-56,-57,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-27",-73,-27,-43,-68,-58,22
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-28",-81,-36,-52,-71,-52,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-29",-80,-42,-48,-75,-49,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-30",-69,-32,-35,-66,-58,19
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-03-31",-70,-28,-37,-61,-60,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-01",-71,-28,-40,-62,-60,21
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-02",-71,-29,-42,-65,-60,21
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-03",-74,-29,-50,-70,-58,23
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-04",-79,-30,-54,-71,-54,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-05",-78,-41,-43,-69,-48,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-06",-70,-30,-35,-63,-59,19
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-07",-69,-27,-28,-57,-61,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-08",-70,-27,-30,-59,-60,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-09",-68,-19,-33,-59,-60,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-10",-73,-28,-44,-69,-65,24
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-11",-76,-27,-46,-71,-54,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-12",-82,-42,-50,-75,-52,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-13",-76,-41,-35,-70,-71,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-14",-67,-25,-35,-60,-61,19
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-15",-67,-24,-28,-59,-60,21
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-16",-68,-26,-29,-59,-60,21
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-17",-70,-27,-42,-67,-60,22
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-18",-73,-29,-45,-66,-50,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-19",-74,-34,-32,-68,-44,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-20",-64,-29,-19,-58,-56,19
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-21",-63,-26,-24,-57,-58,19
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-22",-66,-28,-21,-53,-58,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-23",-66,-26,-21,-55,-57,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-24",-66,-25,-28,-61,-57,21
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-25",-72,-26,-35,-62,-50,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-26",-70,-31,-36,-67,-45,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-27",-63,-29,-14,-57,-55,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-28",-63,-26,-24,-54,-55,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-29",-67,-29,-41,-59,-56,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-04-30",-65,-24,-32,-55,-55,20
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-01",-68,-26,-37,-62,-54,21
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-02",-70,-26,-34,-59,-45,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-03",-70,-31,-28,-66,-40,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-04",-63,-26,-25,-58,-56,18
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-05",-63,-23,-17,-51,-54,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-06",-63,-21,-10,-50,-52,18
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-07",-63,-15,-13,-50,-54,18
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-08",-70,-21,-36,-64,-60,22
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-09",-73,-23,-27,-61,-44,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-10",-73,-32,-45,-66,-41,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-11",-64,-22,-15,-52,-51,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-12",-61,-19,-20,-50,-52,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-13",-62,-19,-10,-47,-53,19
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-14",-64,-20,-18,-49,-52,18
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-15",-66,-19,-31,-58,-52,19
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-16",-72,-21,-36,-57,-44,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-17",-73,-30,-45,-68,-40,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-18",-62,-21,-24,-50,-49,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-19",-61,-17,-18,-47,-51,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-20",-59,-19,0,-46,-50,18
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-21",-58,-18,-13,-47,-51,18
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-22",-62,-20,-40,-58,-50,21
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-23",-69,-24,-52,-63,-42,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-24",-65,-28,-31,-62,-36,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-25",-59,-25,-14,-50,-53,18
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-26",-54,-17,-6,-40,-48,15
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-27",-54,-14,-2,-43,-50,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-28",-53,-12,1,-41,-49,16
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-29",-56,-10,4,-44,-47,16
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-30",-62,-12,12,-42,-33,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-05-31",-58,-15,23,-44,-24,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-01",-49,-11,20,-35,-43,13
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-02",-52,-15,6,-37,-46,14
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-03",-54,-14,0,-39,-46,16
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-04",-56,-13,-9,-39,-46,16
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-05",-61,-13,-14,-51,-45,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-06",-65,-13,-5,-48,-31,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-07",-61,-15,12,-50,-27,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-08",-53,-11,11,-43,-41,13
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-09",-54,-13,7,-42,-42,14
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-10",-59,-16,-19,-48,-44,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-11",-53,-15,6,-38,-43,15
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-12",-57,-18,-19,-51,-44,17
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-13",-61,-16,-9,-48,-30,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-14",-57,-18,26,-44,-20,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-15",-50,-16,10,-37,-41,13
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-16",-48,-12,0,-38,-42,13
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-17",-51,-13,7,-36,-43,14
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-18",-49,-13,16,-31,-42,13
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-19",-52,-13,-5,-37,-41,14
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-20",-55,-4,14,-34,-23,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-21",-54,-14,-14,-43,-21,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-22",-52,-20,-23,-38,-44,14
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-23",-51,-17,-15,-32,-43,14
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-24",-49,-8,36,-26,-40,12
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-25",-49,-6,35,-22,-42,12
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-26",-51,-13,-10,-35,-41,14
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-27",-57,-13,-23,-39,-28,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-28",-59,-24,-43,-48,-28,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-29",-39,-13,-1,-26,-39,12
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-06-30",-37,-8,12,-21,-39,12
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-01",-44,-10,8,-23,-40,13
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-02",-42,-10,28,-16,-39,11
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-03",-54,-13,-13,-35,-43,16
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-04",-51,-5,25,-23,-24,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-05",-53,-15,6,-34,-25,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-06",-35,-6,70,-7,-39,10
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-07",-34,-2,42,-12,-41,11
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-08",-39,-6,56,-13,-40,11
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-09",-35,0,55,-2,-40,10
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-10",-40,-6,63,-8,-40,11
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-11",-42,-1,79,1,-18,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-12",-39,-5,94,-2,-14,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-13",-32,-2,53,-2,-38,10
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-14",-29,-3,51,-4,-41,10
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-15",-27,0,58,-7,-39,10
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-16",-24,-1,90,1,-38,9
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-17",-30,-1,69,-1,-39,11
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-18",-26,12,146,23,-16,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-19",-19,8,164,16,-11,NA
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-20",-12,10,151,17,-37,8
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-21",-13,8,149,7,-38,8
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-22",-21,4,77,0,-39,11
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-23",-21,4,99,8,-38,10
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-24",-21,6,133,12,-36,9
"GB","United Kingdom","Dumfries and Galloway","","","GB-DGY",NA,"2020-07-25",-21,14,124,28,-17,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-15",-10,-7,-27,-8,-5,2
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-16",-5,-3,-26,-10,0,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-17",8,3,-4,3,-11,2
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-18",3,0,-7,-1,-5,2
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-19",1,-1,2,5,2,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-20",2,0,4,-2,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-21",5,1,-14,2,2,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-22",-2,-2,-20,-5,0,1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-23",0,0,9,0,3,-1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-24",-11,-4,-29,-3,-2,2
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-25",1,3,NA,1,0,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-26",1,-1,13,4,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-27",4,2,8,3,0,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-28",6,2,-14,6,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-02-29",9,3,2,8,3,-1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-01",1,-1,-21,0,3,-1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-02",4,4,4,5,2,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-03",8,3,NA,4,0,-1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-04",4,4,15,5,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-05",6,1,10,7,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-06",8,2,7,11,3,-1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-07",7,-2,-12,15,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-08",2,-2,14,11,2,-1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-09",0,0,-4,9,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-10",4,1,9,3,1,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-11",2,0,8,6,0,0
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-12",5,-5,-8,0,-2,1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-13",5,-1,11,2,-1,1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-14",-7,-5,-10,0,-4,2
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-15",-3,-4,22,-9,-2,1
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-16",-3,3,-10,-5,-9,4
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-17",-8,5,4,-19,-17,6
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-18",-17,4,-6,-24,-23,9
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-19",-19,7,13,-29,-28,10
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-20",-26,-5,18,-33,-30,10
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-21",-49,-11,8,-37,-31,10
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-22",-53,-26,33,-43,-30,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-23",-48,-22,-18,-45,-45,16
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-24",-72,-32,-7,-62,-61,22
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-25",-75,-35,-15,-66,-68,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-26",-76,-37,-31,-67,-69,25
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-27",-77,-36,-30,-67,-68,26
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-28",-83,-44,-18,-69,-60,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-29",-83,-52,-10,-71,-56,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-30",-74,-39,-6,-65,-71,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-03-31",-72,-36,4,-69,-71,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-01",-73,-37,-6,-70,-71,25
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-02",-75,-38,-13,-72,-72,25
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-03",-75,-34,-14,-72,-70,26
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-04",-81,-40,-6,-72,-61,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-05",-80,-48,7,-73,-55,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-06",-75,-38,4,-69,-72,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-07",-73,-35,NA,-65,-71,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-08",-74,-34,4,-65,-71,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-09",-74,-33,-23,-69,-71,25
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-10",-76,-32,-4,-68,-72,26
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-11",-80,-35,12,-69,-60,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-12",-82,-52,-19,-71,-57,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-13",-76,-41,8,-69,-73,25
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-14",-74,-33,NA,-64,-68,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-15",-73,-30,31,-63,-68,23
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-16",-76,-34,-25,-68,-68,25
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-17",-74,-32,-5,-67,-67,25
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-18",-80,-35,18,-61,-55,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-19",-78,-39,10,-62,-49,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-20",-71,-29,20,-55,-66,22
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-21",-72,-28,NA,-59,-66,23
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-22",-71,-29,7,-58,-66,23
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-23",-71,-27,11,-59,-66,23
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-24",-72,-27,9,-59,-66,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-25",-78,-32,21,-58,-56,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-26",-76,-38,17,-64,-50,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-27",-71,-32,-21,-61,-66,23
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-28",-71,-28,NA,-57,-66,21
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-29",-72,-30,-21,-62,-66,23
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-04-30",-72,-26,-26,-64,-66,23
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-01",-72,-27,-12,-63,-65,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-02",-77,-32,32,-61,-54,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-03",-74,-37,18,-65,-49,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-04",-69,-29,8,-58,-64,21
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-05",-68,-27,NA,-58,-64,22
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-06",-69,-24,NA,-57,-64,21
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-07",-67,-20,39,-58,-64,21
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-08",-70,-26,8,-63,-70,24
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-09",-75,-29,18,-61,-53,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-10",-73,-34,-12,-65,-46,NA
"GB","United Kingdom","Dundee City Council","","","GB-DND",NA,"2020-05-11",-66,-26,NA,-54,-62,21
